"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID"
"e02397-B","sample","79.ASV13","ASV13",0,"e02397","B","281","79"
"e02397-B","sample","79.ASV16","ASV16",117,"e02397","B","281","79"
"e02397-B","sample","79.ASV19","ASV19",661,"e02397","B","281","79"
"e02397-B","sample","79.ASV22","ASV22",108,"e02397","B","281","79"
"e02402-B","sample","79.ASV1","ASV1",46918,"e02402","B","216","79"
"e02402-B","sample","79.ASV4","ASV4",791,"e02402","B","216","79"
"e02402-B","sample","79.ASV13","ASV13",0,"e02402","B","216","79"
"e02402-B","sample","79.ASV16","ASV16",78,"e02402","B","216","79"
"e02402-B","sample","79.ASV19","ASV19",695,"e02402","B","216","79"
"e02402-B","sample","79.ASV22","ASV22",97,"e02402","B","216","79"
"e02396-C","sample","79.ASV1","ASV1",39892,"e02396","C","202","79"
"e02396-C","sample","79.ASV4","ASV4",1073,"e02396","C","202","79"
"e02396-C","sample","79.ASV13","ASV13",0,"e02396","C","202","79"
"e02396-C","sample","79.ASV16","ASV16",173,"e02396","C","202","79"
"e02396-C","sample","79.ASV19","ASV19",0,"e02396","C","202","79"
"e02396-C","sample","79.ASV22","ASV22",78,"e02396","C","202","79"
"e02397-C","sample","79.ASV1","ASV1",35194,"e02397","C","281","79"
"e02397-C","sample","79.ASV4","ASV4",685,"e02397","C","281","79"
"e02397-C","sample","79.ASV13","ASV13",0,"e02397","C","281","79"
"e02397-C","sample","79.ASV16","ASV16",122,"e02397","C","281","79"
"e02397-C","sample","79.ASV19","ASV19",0,"e02397","C","281","79"
"e02397-C","sample","79.ASV22","ASV22",90,"e02397","C","281","79"
"e02402-C","sample","79.ASV1","ASV1",22336,"e02402","C","216","79"
"e02402-C","sample","79.ASV4","ASV4",744,"e02402","C","216","79"
"e02402-C","sample","79.ASV13","ASV13",0,"e02402","C","216","79"
"e02402-C","sample","79.ASV16","ASV16",151,"e02402","C","216","79"
"e02402-C","sample","79.ASV19","ASV19",0,"e02402","C","216","79"
"e02402-C","sample","79.ASV22","ASV22",103,"e02402","C","216","79"
"e02133-A","sample","86.ASV1","ASV1",670,"e02133","A","141","86"
"e02133-A","sample","86.ASV4","ASV4",18448,"e02133","A","141","86"
"e02133-A","sample","86.ASV13","ASV13",869,"e02133","A","141","86"
"e02133-A","sample","86.ASV16","ASV16",177,"e02133","A","141","86"
"e02133-A","sample","86.ASV22","ASV22",195,"e02133","A","141","86"
"e02146-A","sample","86.ASV1","ASV1",309,"e02146","A","462","86"
"e02146-A","sample","86.ASV4","ASV4",17848,"e02146","A","462","86"
"e02146-A","sample","86.ASV13","ASV13",1035,"e02146","A","462","86"
"e02146-A","sample","86.ASV16","ASV16",136,"e02146","A","462","86"
"e02146-A","sample","86.ASV22","ASV22",221,"e02146","A","462","86"
"e02156-A","sample","86.ASV1","ASV1",0,"e02156","A","370","86"
"e02156-A","sample","86.ASV4","ASV4",5210,"e02156","A","370","86"
"e02156-A","sample","86.ASV13","ASV13",207,"e02156","A","370","86"
"e02156-A","sample","86.ASV16","ASV16",43,"e02156","A","370","86"
"e02156-A","sample","86.ASV22","ASV22",49,"e02156","A","370","86"
"e02133-B","sample","86.ASV1","ASV1",1076,"e02133","B","141","86"
"e02133-B","sample","86.ASV4","ASV4",38190,"e02133","B","141","86"
"e02133-B","sample","86.ASV13","ASV13",2084,"e02133","B","141","86"
"e02133-B","sample","86.ASV16","ASV16",218,"e02133","B","141","86"
"e02133-B","sample","86.ASV22","ASV22",157,"e02133","B","141","86"
"e02146-B","sample","86.ASV1","ASV1",885,"e02146","B","462","86"
"e02146-B","sample","86.ASV4","ASV4",38218,"e02146","B","462","86"
"e02146-B","sample","86.ASV13","ASV13",2721,"e02146","B","462","86"
"e02146-B","sample","86.ASV16","ASV16",249,"e02146","B","462","86"
"e02146-B","sample","86.ASV22","ASV22",131,"e02146","B","462","86"
"e02156-B","sample","86.ASV1","ASV1",0,"e02156","B","370","86"
"e02156-B","sample","86.ASV4","ASV4",7064,"e02156","B","370","86"
"e02156-B","sample","86.ASV13","ASV13",344,"e02156","B","370","86"
"e02156-B","sample","86.ASV16","ASV16",59,"e02156","B","370","86"
"e02156-B","sample","86.ASV22","ASV22",59,"e02156","B","370","86"
"e02133-C","sample","86.ASV1","ASV1",528,"e02133","C","141","86"
"e02133-C","sample","86.ASV4","ASV4",7812,"e02133","C","141","86"
"e02133-C","sample","86.ASV13","ASV13",376,"e02133","C","141","86"
"e02133-C","sample","86.ASV16","ASV16",2155,"e02133","C","141","86"
"e02133-C","sample","86.ASV22","ASV22",46,"e02133","C","141","86"
"e02146-C","sample","86.ASV1","ASV1",873,"e02146","C","462","86"
"e02146-C","sample","86.ASV4","ASV4",16633,"e02146","C","462","86"
"e02146-C","sample","86.ASV13","ASV13",835,"e02146","C","462","86"
"e02146-C","sample","86.ASV16","ASV16",441,"e02146","C","462","86"
"e02146-C","sample","86.ASV22","ASV22",252,"e02146","C","462","86"
"e02156-C","sample","86.ASV1","ASV1",0,"e02156","C","370","86"
"e02156-C","sample","86.ASV4","ASV4",3651,"e02156","C","370","86"
"e02156-C","sample","86.ASV13","ASV13",169,"e02156","C","370","86"
"e02156-C","sample","86.ASV16","ASV16",75,"e02156","C","370","86"
"e02156-C","sample","86.ASV22","ASV22",42,"e02156","C","370","86"
"e02205-A","sample","87.ASV1","ASV1",19465,"e02205","A","384","87"
"e02205-A","sample","87.ASV2","ASV2",0,"e02205","A","384","87"
"e02205-A","sample","87.ASV5","ASV5",337,"e02205","A","384","87"
"e02205-A","sample","87.ASV6","ASV6",4584.06255506608,"e02205","A","384","87"
"e02205-A","sample","87.ASV8","ASV8",706,"e02205","A","384","87"
"e02205-A","sample","87.ASV12","ASV12",811,"e02205","A","384","87"
"e02211-A","sample","87.ASV1","ASV1",20093,"e02211","A","300","87"
"e02211-A","sample","87.ASV2","ASV2",0,"e02211","A","300","87"
"e02211-A","sample","87.ASV5","ASV5",0,"e02211","A","300","87"
"e02211-A","sample","87.ASV6","ASV6",3304.93959011684,"e02211","A","300","87"
"e02211-A","sample","87.ASV8","ASV8",450,"e02211","A","300","87"
"e02211-A","sample","87.ASV12","ASV12",320,"e02211","A","300","87"
"e02216-A","sample","87.ASV1","ASV1",26245,"e02216","A","133","87"
"e02216-A","sample","87.ASV2","ASV2",204,"e02216","A","133","87"
"e02216-A","sample","87.ASV5","ASV5",493,"e02216","A","133","87"
"e02216-A","sample","87.ASV6","ASV6",5770.53043478261,"e02216","A","133","87"
"e02216-A","sample","87.ASV8","ASV8",1395,"e02216","A","133","87"
"e02216-A","sample","87.ASV12","ASV12",651,"e02216","A","133","87"
"e02205-B","sample","87.ASV1","ASV1",23950,"e02205","B","384","87"
"e02205-B","sample","87.ASV2","ASV2",11,"e02205","B","384","87"
"e02205-B","sample","87.ASV5","ASV5",368,"e02205","B","384","87"
"e02205-B","sample","87.ASV6","ASV6",5624.87155717296,"e02205","B","384","87"
"e02205-B","sample","87.ASV8","ASV8",827,"e02205","B","384","87"
"e02205-B","sample","87.ASV12","ASV12",866,"e02205","B","384","87"
"e02211-B","sample","87.ASV1","ASV1",24501,"e02211","B","300","87"
"e02211-B","sample","87.ASV2","ASV2",30,"e02211","B","300","87"
"e02211-B","sample","87.ASV5","ASV5",435,"e02211","B","300","87"
"e02211-B","sample","87.ASV6","ASV6",3724.9663282896,"e02211","B","300","87"
"e02211-B","sample","87.ASV8","ASV8",641,"e02211","B","300","87"
"e02211-B","sample","87.ASV12","ASV12",364,"e02211","B","300","87"
"e02216-B","sample","87.ASV1","ASV1",35277,"e02216","B","133","87"
"e02216-B","sample","87.ASV2","ASV2",285,"e02216","B","133","87"
"e02216-B","sample","87.ASV5","ASV5",693,"e02216","B","133","87"
"e02216-B","sample","87.ASV6","ASV6",7868.91603141161,"e02216","B","133","87"
"e02216-B","sample","87.ASV8","ASV8",1681,"e02216","B","133","87"
"e02216-B","sample","87.ASV12","ASV12",1048,"e02216","B","133","87"
"e02205-C","sample","87.ASV1","ASV1",29461,"e02205","C","384","87"
"e02205-C","sample","87.ASV2","ASV2",0,"e02205","C","384","87"
"e02205-C","sample","87.ASV5","ASV5",541,"e02205","C","384","87"
"e02205-C","sample","87.ASV6","ASV6",5857.97157632637,"e02205","C","384","87"
"e02205-C","sample","87.ASV8","ASV8",1116,"e02205","C","384","87"
"e02205-C","sample","87.ASV12","ASV12",1132,"e02205","C","384","87"
"e02211-C","sample","87.ASV1","ASV1",23505,"e02211","C","300","87"
"e02211-C","sample","87.ASV2","ASV2",0,"e02211","C","300","87"
"e02211-C","sample","87.ASV5","ASV5",337,"e02211","C","300","87"
"e02211-C","sample","87.ASV6","ASV6",3550.44221413522,"e02211","C","300","87"
"e02211-C","sample","87.ASV8","ASV8",564,"e02211","C","300","87"
"e02211-C","sample","87.ASV12","ASV12",400,"e02211","C","300","87"
"e02216-C","sample","87.ASV1","ASV1",27601,"e02216","C","133","87"
"e02216-C","sample","87.ASV2","ASV2",0,"e02216","C","133","87"
"e02216-C","sample","87.ASV5","ASV5",487,"e02216","C","133","87"
"e02216-C","sample","87.ASV6","ASV6",6313.59011683586,"e02216","C","133","87"
"e02216-C","sample","87.ASV8","ASV8",1545,"e02216","C","133","87"
"e02216-C","sample","87.ASV12","ASV12",654,"e02216","C","133","87"
"e02372-A","sample","89.ASV1","ASV1",19021,"e02372","A","398","89"
"e02372-A","sample","89.ASV2","ASV2",8438,"e02372","A","398","89"
"e02372-A","sample","89.ASV11","ASV11",1080,"e02372","A","398","89"
"e02373-A","sample","89.ASV1","ASV1",30050,"e02373","A","312","89"
"e02373-A","sample","89.ASV2","ASV2",19403,"e02373","A","312","89"
"e02373-A","sample","89.ASV11","ASV11",0,"e02373","A","312","89"
"e02380-A","sample","89.ASV1","ASV1",16870,"e02380","A","492","89"
"e02380-A","sample","89.ASV2","ASV2",11579,"e02380","A","492","89"
"e02380-A","sample","89.ASV11","ASV11",0,"e02380","A","492","89"
"e02372-B","sample","89.ASV1","ASV1",24489,"e02372","B","398","89"
"e02372-B","sample","89.ASV2","ASV2",12658,"e02372","B","398","89"
"e02372-B","sample","89.ASV11","ASV11",1175,"e02372","B","398","89"
"e02373-B","sample","89.ASV1","ASV1",22532,"e02373","B","312","89"
"e02373-B","sample","89.ASV2","ASV2",14805,"e02373","B","312","89"
"e02373-B","sample","89.ASV11","ASV11",708,"e02373","B","312","89"
"e02380-B","sample","89.ASV1","ASV1",21787,"e02380","B","492","89"
"e02380-B","sample","89.ASV2","ASV2",13949,"e02380","B","492","89"
"e02380-B","sample","89.ASV11","ASV11",780,"e02380","B","492","89"
"e02372-C","sample","89.ASV1","ASV1",16497,"e02372","C","398","89"
"e02372-C","sample","89.ASV2","ASV2",9615,"e02372","C","398","89"
"e02372-C","sample","89.ASV11","ASV11",938,"e02372","C","398","89"
"e02373-C","sample","89.ASV1","ASV1",18333,"e02373","C","312","89"
"e02373-C","sample","89.ASV2","ASV2",12121,"e02373","C","312","89"
"e02373-C","sample","89.ASV11","ASV11",707,"e02373","C","312","89"
"e02380-C","sample","89.ASV1","ASV1",16964,"e02380","C","492","89"
"e02380-C","sample","89.ASV2","ASV2",12813,"e02380","C","492","89"
"e02380-C","sample","89.ASV11","ASV11",707,"e02380","C","492","89"
"e02414-A","sample","9.ASV1","ASV1",0,"e02414","A","320","9"
"e02414-A","sample","9.ASV4","ASV4",4812,"e02414","A","320","9"
"e02414-A","sample","9.ASV5","ASV5",11058,"e02414","A","320","9"
"e02414-A","sample","9.ASV13","ASV13",1218,"e02414","A","320","9"
"e02414-A","sample","9.ASV16","ASV16",365,"e02414","A","320","9"
"e02414-A","sample","9.ASV22","ASV22",0,"e02414","A","320","9"
"e02415-A","sample","9.ASV1","ASV1",0,"e02415","A","280","9"
"e02415-A","sample","9.ASV4","ASV4",8376,"e02415","A","280","9"
"e02415-A","sample","9.ASV5","ASV5",8823,"e02415","A","280","9"
"e02415-A","sample","9.ASV13","ASV13",0,"e02415","A","280","9"
"e02415-A","sample","9.ASV16","ASV16",531,"e02415","A","280","9"
"e02415-A","sample","9.ASV22","ASV22",0,"e02415","A","280","9"
"e02420-A","sample","9.ASV1","ASV1",2128,"e02420","A","177","9"
"e02420-A","sample","9.ASV4","ASV4",12356,"e02420","A","177","9"
"e02420-A","sample","9.ASV5","ASV5",6349,"e02420","A","177","9"
"e02420-A","sample","9.ASV13","ASV13",332,"e02420","A","177","9"
"e02420-A","sample","9.ASV16","ASV16",799,"e02420","A","177","9"
"e02420-A","sample","9.ASV22","ASV22",60,"e02420","A","177","9"
"e02414-B","sample","9.ASV1","ASV1",0,"e02414","B","320","9"
"e02414-B","sample","9.ASV4","ASV4",4232,"e02414","B","320","9"
"e02414-B","sample","9.ASV5","ASV5",3063,"e02414","B","320","9"
"e02414-B","sample","9.ASV13","ASV13",888,"e02414","B","320","9"
"e02414-B","sample","9.ASV16","ASV16",31,"e02414","B","320","9"
"e02414-B","sample","9.ASV22","ASV22",0,"e02414","B","320","9"
"e02415-B","sample","9.ASV1","ASV1",0,"e02415","B","280","9"
"e02415-B","sample","9.ASV4","ASV4",5738,"e02415","B","280","9"
"e02415-B","sample","9.ASV5","ASV5",5697,"e02415","B","280","9"
"e02415-B","sample","9.ASV13","ASV13",0,"e02415","B","280","9"
"e02415-B","sample","9.ASV16","ASV16",89,"e02415","B","280","9"
"e02415-B","sample","9.ASV22","ASV22",0,"e02415","B","280","9"
"e02420-B","sample","9.ASV1","ASV1",0,"e02420","B","177","9"
"e02420-B","sample","9.ASV4","ASV4",8415,"e02420","B","177","9"
"e02420-B","sample","9.ASV5","ASV5",5010,"e02420","B","177","9"
"e02420-B","sample","9.ASV13","ASV13",0,"e02420","B","177","9"
"e02420-B","sample","9.ASV16","ASV16",98,"e02420","B","177","9"
"e02420-B","sample","9.ASV22","ASV22",0,"e02420","B","177","9"
"e02414-C","sample","9.ASV1","ASV1",0,"e02414","C","320","9"
"e02414-C","sample","9.ASV4","ASV4",10060,"e02414","C","320","9"
"e02414-C","sample","9.ASV5","ASV5",8824,"e02414","C","320","9"
"e02414-C","sample","9.ASV13","ASV13",0,"e02414","C","320","9"
"e02414-C","sample","9.ASV16","ASV16",87,"e02414","C","320","9"
"e02414-C","sample","9.ASV22","ASV22",0,"e02414","C","320","9"
"e02415-C","sample","9.ASV1","ASV1",0,"e02415","C","280","9"
"e02415-C","sample","9.ASV4","ASV4",13481,"e02415","C","280","9"
"e02415-C","sample","9.ASV5","ASV5",18368,"e02415","C","280","9"
"e02415-C","sample","9.ASV13","ASV13",225,"e02415","C","280","9"
"e02415-C","sample","9.ASV16","ASV16",504,"e02415","C","280","9"
"e02415-C","sample","9.ASV22","ASV22",0,"e02415","C","280","9"
"e02420-C","sample","9.ASV1","ASV1",2675,"e02420","C","177","9"
"e02420-C","sample","9.ASV4","ASV4",9004,"e02420","C","177","9"
"e02420-C","sample","9.ASV5","ASV5",9714,"e02420","C","177","9"
"e02420-C","sample","9.ASV13","ASV13",272,"e02420","C","177","9"
"e02420-C","sample","9.ASV16","ASV16",317,"e02420","C","177","9"
"e02420-C","sample","9.ASV22","ASV22",40,"e02420","C","177","9"
"e02400-A","sample","91.ASV1","ASV1",6927,"e02400","A","82","91"
"e02400-A","sample","91.ASV4","ASV4",0,"e02400","A","82","91"
"e02400-A","sample","91.ASV16","ASV16",89,"e02400","A","82","91"
"e02400-A","sample","91.ASV22","ASV22",0,"e02400","A","82","91"
"e02401-A","sample","91.ASV1","ASV1",33644,"e02401","A","16","91"
"e02401-A","sample","91.ASV4","ASV4",351,"e02401","A","16","91"
"e02401-A","sample","91.ASV16","ASV16",72,"e02401","A","16","91"
"e02401-A","sample","91.ASV22","ASV22",53,"e02401","A","16","91"
"e02406-A","sample","91.ASV1","ASV1",26035,"e02406","A","317","91"
"e02406-A","sample","91.ASV4","ASV4",238,"e02406","A","317","91"
"e02406-A","sample","91.ASV16","ASV16",56,"e02406","A","317","91"
"e02406-A","sample","91.ASV22","ASV22",60,"e02406","A","317","91"
"e02400-B","sample","91.ASV1","ASV1",8085,"e02400","B","82","91"
"e02400-B","sample","91.ASV4","ASV4",82,"e02400","B","82","91"
"e02400-B","sample","91.ASV16","ASV16",30,"e02400","B","82","91"
"e02400-B","sample","91.ASV22","ASV22",19,"e02400","B","82","91"
"e02401-B","sample","91.ASV1","ASV1",48620,"e02401","B","16","91"
"e02401-B","sample","91.ASV4","ASV4",275,"e02401","B","16","91"
"e02401-B","sample","91.ASV16","ASV16",28,"e02401","B","16","91"
"e02401-B","sample","91.ASV22","ASV22",57,"e02401","B","16","91"
"e02406-B","sample","91.ASV1","ASV1",55845,"e02406","B","317","91"
"e02406-B","sample","91.ASV4","ASV4",879,"e02406","B","317","91"
"e02406-B","sample","91.ASV16","ASV16",71,"e02406","B","317","91"
"e02406-B","sample","91.ASV22","ASV22",47,"e02406","B","317","91"
"e02400-C","sample","91.ASV1","ASV1",4680,"e02400","C","82","91"
"e02400-C","sample","91.ASV4","ASV4",66,"e02400","C","82","91"
"e02400-C","sample","91.ASV16","ASV16",10,"e02400","C","82","91"
"e02400-C","sample","91.ASV22","ASV22",9,"e02400","C","82","91"
"e02401-C","sample","91.ASV1","ASV1",36905,"e02401","C","16","91"
"e02401-C","sample","91.ASV4","ASV4",354,"e02401","C","16","91"
"e02401-C","sample","91.ASV16","ASV16",75,"e02401","C","16","91"
"e02401-C","sample","91.ASV22","ASV22",55,"e02401","C","16","91"
"e02406-C","sample","91.ASV1","ASV1",38122,"e02406","C","317","91"
"e02406-C","sample","91.ASV4","ASV4",578,"e02406","C","317","91"
"e02406-C","sample","91.ASV16","ASV16",74,"e02406","C","317","91"
"e02406-C","sample","91.ASV22","ASV22",91,"e02406","C","317","91"
"e02391-A","sample","92.ASV2","ASV2",7076,"e02391","A","131","92"
"e02391-A","sample","92.ASV3","ASV3",14590,"e02391","A","131","92"
"e02391-A","sample","92.ASV4","ASV4",337,"e02391","A","131","92"
"e02391-A","sample","92.ASV16","ASV16",6,"e02391","A","131","92"
"e02391-A","sample","92.ASV22","ASV22",2,"e02391","A","131","92"
"e02433-A","sample","92.ASV2","ASV2",5316,"e02433","A","405","92"
"e02433-A","sample","92.ASV3","ASV3",13991,"e02433","A","405","92"
"e02433-A","sample","92.ASV4","ASV4",110,"e02433","A","405","92"
"e02433-A","sample","92.ASV16","ASV16",1,"e02433","A","405","92"
"e02433-A","sample","92.ASV22","ASV22",0,"e02433","A","405","92"
"e02434-A","sample","92.ASV2","ASV2",5213,"e02434","A","105","92"
"e02434-A","sample","92.ASV3","ASV3",14813,"e02434","A","105","92"
"e02434-A","sample","92.ASV4","ASV4",310,"e02434","A","105","92"
"e02434-A","sample","92.ASV16","ASV16",6,"e02434","A","105","92"
"e02434-A","sample","92.ASV22","ASV22",1,"e02434","A","105","92"
"e02391-B","sample","92.ASV2","ASV2",13242,"e02391","B","131","92"
"e02391-B","sample","92.ASV3","ASV3",24644,"e02391","B","131","92"
"e02391-B","sample","92.ASV4","ASV4",441,"e02391","B","131","92"
"e02391-B","sample","92.ASV16","ASV16",2,"e02391","B","131","92"
"e02391-B","sample","92.ASV22","ASV22",0,"e02391","B","131","92"
"e02433-B","sample","92.ASV2","ASV2",8199,"e02433","B","405","92"
"e02433-B","sample","92.ASV3","ASV3",24118,"e02433","B","405","92"
"e02433-B","sample","92.ASV4","ASV4",258,"e02433","B","405","92"
"e02433-B","sample","92.ASV16","ASV16",1,"e02433","B","405","92"
"e02433-B","sample","92.ASV22","ASV22",2,"e02433","B","405","92"
"e02434-B","sample","92.ASV2","ASV2",7364,"e02434","B","105","92"
"e02434-B","sample","92.ASV3","ASV3",21262,"e02434","B","105","92"
"e02434-B","sample","92.ASV4","ASV4",311,"e02434","B","105","92"
"e02434-B","sample","92.ASV16","ASV16",1,"e02434","B","105","92"
"e02434-B","sample","92.ASV22","ASV22",1,"e02434","B","105","92"
"e02391-C","sample","92.ASV2","ASV2",8928,"e02391","C","131","92"
"e02391-C","sample","92.ASV3","ASV3",19311,"e02391","C","131","92"
"e02391-C","sample","92.ASV4","ASV4",98,"e02391","C","131","92"
"e02391-C","sample","92.ASV16","ASV16",0,"e02391","C","131","92"
"e02391-C","sample","92.ASV22","ASV22",1,"e02391","C","131","92"
"e02433-C","sample","92.ASV2","ASV2",10278,"e02433","C","405","92"
"e02433-C","sample","92.ASV3","ASV3",24429,"e02433","C","405","92"
"e02433-C","sample","92.ASV4","ASV4",616,"e02433","C","405","92"
"e02433-C","sample","92.ASV16","ASV16",6,"e02433","C","405","92"
"e02433-C","sample","92.ASV22","ASV22",0,"e02433","C","405","92"
"e02434-C","sample","92.ASV2","ASV2",6807,"e02434","C","105","92"
"e02434-C","sample","92.ASV3","ASV3",23404,"e02434","C","105","92"
"e02434-C","sample","92.ASV4","ASV4",456,"e02434","C","105","92"
"e02434-C","sample","92.ASV16","ASV16",3,"e02434","C","105","92"
"e02434-C","sample","92.ASV22","ASV22",2,"e02434","C","105","92"
"e02446-A","sample","93.ASV1","ASV1",0,"e02446","A","386","93"
"e02446-A","sample","93.ASV3","ASV3",25525,"e02446","A","386","93"
"e02447-A","sample","93.ASV1","ASV1",0,"e02447","A","238","93"
"e02447-A","sample","93.ASV3","ASV3",25006,"e02447","A","238","93"
"e02448-A","sample","93.ASV1","ASV1",874,"e02448","A","54","93"
"e02448-A","sample","93.ASV3","ASV3",27443,"e02448","A","54","93"
"e02446-B","sample","93.ASV1","ASV1",0,"e02446","B","386","93"
"e02446-B","sample","93.ASV3","ASV3",32158,"e02446","B","386","93"
"e02447-B","sample","93.ASV1","ASV1",313,"e02447","B","238","93"
"e02447-B","sample","93.ASV3","ASV3",29082,"e02447","B","238","93"
"e02448-B","sample","93.ASV1","ASV1",195,"e02448","B","54","93"
"e02448-B","sample","93.ASV3","ASV3",20225,"e02448","B","54","93"
"e02446-C","sample","93.ASV1","ASV1",540,"e02446","C","386","93"
"e02446-C","sample","93.ASV3","ASV3",38697,"e02446","C","386","93"
"e02447-C","sample","93.ASV1","ASV1",393,"e02447","C","238","93"
"e02447-C","sample","93.ASV3","ASV3",30960,"e02447","C","238","93"
"e02448-C","sample","93.ASV1","ASV1",2027,"e02448","C","54","93"
"e02448-C","sample","93.ASV3","ASV3",30886,"e02448","C","54","93"
"e02443-A","sample","97.ASV1","ASV1",6151,"e02443","A","357","97"
"e02443-A","sample","97.ASV2","ASV2",2388,"e02443","A","357","97"
"e02444-A","sample","97.ASV1","ASV1",25550,"e02444","A","246","97"
"e02444-A","sample","97.ASV2","ASV2",7960,"e02444","A","246","97"
"e02445-A","sample","97.ASV1","ASV1",18873,"e02445","A","387","97"
"e02445-A","sample","97.ASV2","ASV2",6275,"e02445","A","387","97"
"e02443-B","sample","97.ASV1","ASV1",8588,"e02443","B","357","97"
"e02443-B","sample","97.ASV2","ASV2",4185,"e02443","B","357","97"
"e02444-B","sample","97.ASV1","ASV1",24851,"e02444","B","246","97"
"e02444-B","sample","97.ASV2","ASV2",8182,"e02444","B","246","97"
"e02445-B","sample","97.ASV1","ASV1",30337,"e02445","B","387","97"
"e02445-B","sample","97.ASV2","ASV2",10940,"e02445","B","387","97"
"e02443-C","sample","97.ASV1","ASV1",8131,"e02443","C","357","97"
"e02443-C","sample","97.ASV2","ASV2",4471,"e02443","C","357","97"
"e02444-C","sample","97.ASV1","ASV1",28878,"e02444","C","246","97"
"e02444-C","sample","97.ASV2","ASV2",11699,"e02444","C","246","97"
"e02445-C","sample","97.ASV1","ASV1",36123,"e02445","C","387","97"
"e02445-C","sample","97.ASV2","ASV2",13164,"e02445","C","387","97"
"e02207-A","sample","98.ASV1","ASV1",17183,"e02207","A","429","98"
"e02207-A","sample","98.ASV2","ASV2",976,"e02207","A","429","98"
"e02207-A","sample","98.ASV8","ASV8",2572,"e02207","A","429","98"
"e02207-A","sample","98.ASV9","ASV9",629,"e02207","A","429","98"
"e02207-A","sample","98.ASV17","ASV17",2566,"e02207","A","429","98"
"e02207-A","sample","98.ASV198","ASV198",111,"e02207","A","429","98"
"e02207-A","sample","98.ASV217","ASV217",0,"e02207","A","429","98"
"e02209-A","sample","98.ASV1","ASV1",18009,"e02209","A","332","98"
"e02209-A","sample","98.ASV2","ASV2",1093,"e02209","A","332","98"
"e02209-A","sample","98.ASV8","ASV8",2166,"e02209","A","332","98"
"e02209-A","sample","98.ASV9","ASV9",904,"e02209","A","332","98"
"e02209-A","sample","98.ASV17","ASV17",2439,"e02209","A","332","98"
"e02209-A","sample","98.ASV198","ASV198",0,"e02209","A","332","98"
"e02209-A","sample","98.ASV217","ASV217",0,"e02209","A","332","98"
"e02218-A","sample","98.ASV1","ASV1",11153,"e02218","A","314","98"
"e02218-A","sample","98.ASV2","ASV2",1514,"e02218","A","314","98"
"e02218-A","sample","98.ASV8","ASV8",1350,"e02218","A","314","98"
"e02218-A","sample","98.ASV9","ASV9",2170,"e02218","A","314","98"
"e02218-A","sample","98.ASV17","ASV17",1339,"e02218","A","314","98"
"e02218-A","sample","98.ASV198","ASV198",0,"e02218","A","314","98"
"e02218-A","sample","98.ASV217","ASV217",22,"e02218","A","314","98"
"e02207-B","sample","98.ASV1","ASV1",25358,"e02207","B","429","98"
"e02207-B","sample","98.ASV2","ASV2",1090,"e02207","B","429","98"
"e02207-B","sample","98.ASV8","ASV8",3324,"e02207","B","429","98"
"e02207-B","sample","98.ASV9","ASV9",963,"e02207","B","429","98"
"e02207-B","sample","98.ASV17","ASV17",3313,"e02207","B","429","98"
"e02207-B","sample","98.ASV198","ASV198",113,"e02207","B","429","98"
"e02207-B","sample","98.ASV217","ASV217",0,"e02207","B","429","98"
"e02209-B","sample","98.ASV1","ASV1",33072,"e02209","B","332","98"
"e02209-B","sample","98.ASV2","ASV2",1670,"e02209","B","332","98"
"e02209-B","sample","98.ASV8","ASV8",4651,"e02209","B","332","98"
"e02209-B","sample","98.ASV9","ASV9",1344,"e02209","B","332","98"
"e02209-B","sample","98.ASV17","ASV17",4185,"e02209","B","332","98"
"e02209-B","sample","98.ASV198","ASV198",0,"e02209","B","332","98"
"e02209-B","sample","98.ASV217","ASV217",0,"e02209","B","332","98"
"e02218-B","sample","98.ASV1","ASV1",12860,"e02218","B","314","98"
"e02218-B","sample","98.ASV2","ASV2",2172,"e02218","B","314","98"
"e02218-B","sample","98.ASV8","ASV8",1346,"e02218","B","314","98"
"e02218-B","sample","98.ASV9","ASV9",2616,"e02218","B","314","98"
"e02218-B","sample","98.ASV17","ASV17",1476,"e02218","B","314","98"
"e02218-B","sample","98.ASV198","ASV198",0,"e02218","B","314","98"
"e02218-B","sample","98.ASV217","ASV217",44,"e02218","B","314","98"
"e02207-C","sample","98.ASV1","ASV1",81456,"e02207","C","429","98"
"e02207-C","sample","98.ASV2","ASV2",5138,"e02207","C","429","98"
"e02207-C","sample","98.ASV8","ASV8",10901,"e02207","C","429","98"
"e02207-C","sample","98.ASV9","ASV9",0,"e02207","C","429","98"
"e02207-C","sample","98.ASV17","ASV17",11215,"e02207","C","429","98"
"e02207-C","sample","98.ASV198","ASV198",0,"e02207","C","429","98"
"e02207-C","sample","98.ASV217","ASV217",0,"e02207","C","429","98"
"e02209-C","sample","98.ASV1","ASV1",30216,"e02209","C","332","98"
"e02209-C","sample","98.ASV2","ASV2",0,"e02209","C","332","98"
"e02209-C","sample","98.ASV8","ASV8",4440,"e02209","C","332","98"
"e02209-C","sample","98.ASV9","ASV9",2552,"e02209","C","332","98"
"e02209-C","sample","98.ASV17","ASV17",3470,"e02209","C","332","98"
"e02209-C","sample","98.ASV198","ASV198",0,"e02209","C","332","98"
"e02209-C","sample","98.ASV217","ASV217",0,"e02209","C","332","98"
